customer_id,signup_date,country,segment
1887,2023-08-10,US,Regular
1888,2023-01-14,CA,Premium
1889,2023-11-15,CA,Premium
1890,2023-04-07,CA,Premium
1891,2023-09-02,AU,Regular
1892,2023-08-08,AU,Premium
1893,2023-05-16,AU,New
1894,2023-08-03,UK,Premium
1895,2023-03-15,CA,Regular
1896,2023-01-25,US,Regular
1897,2023-01-09,UK,Regular
1898,2023-05-13,CA,Premium
1899,2023-01-26,CA,Premium
1900,2023-12-14,US,Premium
1901,2023-03-22,US,Premium
1902,2023-12-09,US,Premium
1903,2023-10-21,UK,Regular
1904,2023-09-30,CA,Regular
1905,2023-02-12,AU,Premium
1906,2023-07-08,AU,New
1907,2023-08-14,UK,New
1908,2023-04-21,US,Premium
1909,2023-12-17,CA,Regular
1910,2023-04-28,CA,New
1911,2023-09-18,AU,New
1912,2023-01-17,CA,Premium
1913,2023-07-02,AU,Regular
1914,2023-11-24,AU,New
1915,2023-09-09,CA,Premium
1916,2023-11-14,US,Premium
1917,2023-02-21,UK,New
1918,2023-03-22,UK,New
1919,2023-12-17,UK,New
1920,2023-07-04,US,Premium
1921,2023-05-15,CA,Premium
1922,2023-11-02,UK,Premium
1923,2023-02-22,US,Premium
1924,2023-02-04,US,Regular
1925,2023-12-23,AU,Regular
1926,2023-05-21,UK,New
1927,2023-04-01,US,New
1928,2023-04-07,CA,Regular
1929,2023-09-23,US,New
1930,2023-06-09,US,Premium
1931,2023-09-20,CA,Regular
1932,2023-04-24,UK,Regular
1933,2023-01-04,UK,Regular
1934,2023-11-15,CA,Premium
1935,2023-01-04,AU,New
1936,2023-11-23,UK,Premium
1937,2023-12-24,CA,Premium
1938,2023-07-23,UK,New
1939,2023-04-01,AU,New
1940,2023-10-17,CA,Premium
1941,2023-12-08,UK,New
1942,2023-04-02,UK,Regular
1943,2023-04-28,US,New
1944,2023-11-11,UK,New
1945,2023-05-22,UK,Premium
1946,2023-07-17,UK,New
1947,2023-05-23,CA,Premium
1948,2023-12-26,US,Regular
1949,2023-02-01,AU,New
1950,2023-05-04,CA,Premium
1951,2023-08-11,UK,Premium
1952,2023-12-08,UK,New
1953,2023-07-23,US,Premium
1954,2023-03-03,AU,Regular
1955,2023-05-13,CA,Regular
1956,2023-04-05,CA,New
1957,2023-08-30,US,Regular
1958,2023-01-25,UK,Premium
1959,2023-07-13,US,Regular
1960,2023-12-02,UK,New
1961,2023-10-14,CA,New
1962,2023-09-07,CA,New
1963,2023-07-31,AU,Premium
1964,2023-11-05,AU,New
1965,2023-11-27,AU,New
1966,2023-12-12,US,New
1967,2023-12-19,CA,Premium
1968,2023-07-25,CA,Premium
1969,2023-02-26,CA,Premium
1970,2023-01-10,US,New
1971,2023-03-04,AU,Regular
1972,2023-11-26,AU,Premium
1973,2023-08-11,US,Premium
1974,2023-10-30,UK,New
1975,2023-01-03,CA,Premium
1976,2023-11-16,UK,New
1977,2023-02-02,CA,Premium
1978,2023-05-23,CA,Premium
1979,2023-02-10,AU,New
1980,2023-02-12,UK,Premium
1981,2023-01-09,UK,New
1982,2023-05-29,UK,Premium
1983,2023-08-07,CA,Regular
1984,2023-09-11,AU,Premium
1985,2023-03-05,AU,New
1986,2023-03-04,CA,New
1987,2023-03-12,UK,Premium
1988,2023-03-12,US,Premium
1989,2023-07-11,UK,Regular
1990,2023-04-03,US,New
1991,2023-04-05,US,Premium
1992,2023-12-01,CA,New
1993,2023-11-22,UK,Premium
1994,2023-12-29,CA,Premium
1995,2023-04-11,AU,Regular
1996,2023-06-04,UK,Regular
1997,2023-08-23,US,Regular
1998,2023-02-21,AU,Regular
1999,2023-06-03,CA,New
2000,2023-07-12,US,Regular
2001,2023-08-15,CA,New
2002,2023-07-06,UK,Premium
2003,2023-07-25,CA,Regular
2004,2023-02-22,CA,New
2005,2023-03-24,AU,New
2006,2023-03-18,UK,Premium
2007,2023-09-10,AU,Regular
2008,2023-11-18,US,New
2009,2023-06-25,US,New
2010,2023-06-14,AU,Premium
2011,2023-04-21,CA,Regular
2012,2023-07-04,CA,Premium
2013,2023-10-20,US,Regular
2014,2023-08-15,US,Premium
2015,2023-05-22,US,Premium
2016,2023-08-29,UK,New
2017,2023-06-07,US,Regular
2018,2023-01-13,UK,Premium
2019,2023-06-23,US,Premium
2020,2023-08-15,AU,New
2021,2023-08-22,UK,Regular
2022,2023-05-27,US,New
2023,2023-06-27,UK,Premium
2024,2023-09-17,AU,Regular
2025,2023-09-05,CA,New
2026,2023-08-07,CA,Premium
2027,2023-11-22,US,New
2028,2023-11-24,AU,New
2029,2023-02-01,UK,New
2030,2023-12-30,AU,New
2031,2023-07-07,CA,Regular
2032,2023-12-20,CA,Regular
2033,2023-02-16,UK,New
2034,2023-07-26,AU,Regular
2035,2023-11-24,CA,Premium
2036,2023-10-24,AU,New
2037,2023-07-18,US,Regular
2038,2023-08-22,AU,Premium
2039,2023-07-28,UK,Regular
2040,2023-10-15,US,Premium
2041,2023-05-18,UK,Premium
2042,2023-03-17,UK,Premium
2043,2023-02-05,US,Regular
2044,2023-03-28,CA,Regular
2045,2023-09-07,US,Premium
2046,2023-02-01,UK,New
2047,2023-09-21,AU,New
2048,2023-07-24,UK,Premium
2049,2023-10-11,UK,Regular
2050,2023-07-18,AU,New
2051,2023-09-15,US,Regular
2052,2023-09-20,CA,Premium
2053,2023-05-23,AU,Premium
2054,2023-06-15,AU,Premium
2055,2023-09-04,US,Regular
2056,2023-09-15,US,Regular
2057,2023-05-09,US,Regular
2058,2023-05-29,CA,Premium
2059,2023-09-14,US,Regular
2060,2023-08-04,US,Regular
2061,2023-10-17,CA,New
2062,2023-12-28,AU,Regular
2063,2023-05-24,AU,Premium
2064,2023-01-04,AU,Regular
2065,2023-08-18,UK,New
2066,2023-01-09,US,Premium
2067,2023-03-23,AU,Regular
2068,2023-08-28,AU,New
2069,2023-08-19,AU,Regular
2070,2023-08-24,UK,New
2071,2023-05-06,UK,Regular
2072,2023-09-01,CA,Regular
2073,2023-10-12,UK,Premium
2074,2023-10-30,UK,New
2075,2023-01-01,CA,New
2076,2023-05-05,AU,Regular
2077,2023-03-19,US,New
2078,2023-01-15,CA,Premium
2079,2023-09-21,CA,Premium
2080,2023-07-15,AU,New
2081,2023-08-15,UK,New
2082,2023-06-21,CA,Regular
2083,2023-03-27,UK,New
2084,2023-10-08,US,Regular
2085,2023-07-14,AU,Premium
2086,2023-07-30,UK,Premium
2087,2023-02-19,UK,Premium
2088,2023-12-26,US,Regular
2089,2023-06-25,US,Regular
2090,2023-01-05,AU,New
2091,2023-05-31,CA,Regular
2092,2023-11-11,UK,New
2093,2023-09-06,AU,Regular
2094,2023-01-14,UK,Premium
2095,2023-08-25,AU,Regular
2096,2023-06-12,UK,New
2097,2023-04-04,UK,Premium
2098,2023-09-20,AU,New
2099,2023-06-18,UK,Regular
2100,2023-01-30,UK,Premium
2101,2023-04-04,CA,Regular
2102,2024-01-01,CA,Regular
2103,2023-07-23,US,New
2104,2023-05-04,AU,New
2105,2023-01-29,US,Premium
2106,2023-12-13,UK,Regular
2107,2023-12-20,US,Premium
2108,2023-11-09,AU,New
2109,2023-07-12,US,New
2110,2023-04-18,US,Regular
2111,2023-06-19,US,Regular
2112,2023-04-29,AU,Regular
2113,2023-06-17,CA,Regular
2114,2023-03-02,CA,Regular
2115,2023-10-07,CA,Regular
2116,2023-11-21,US,Regular
2117,2023-09-24,CA,Regular
2118,2023-11-06,CA,Premium
2119,2023-11-02,AU,Premium
2120,2023-07-11,UK,New
2121,2023-08-17,CA,Premium
2122,2023-09-03,UK,New
2123,2023-01-14,CA,Regular
2124,2023-01-29,US,New
2125,2023-09-29,UK,New
2126,2023-11-12,US,Regular
2127,2023-08-28,AU,Regular
2128,2023-01-21,AU,Premium
2129,2023-01-10,UK,New
2130,2023-05-13,UK,Regular
2131,2023-05-08,UK,New
2132,2023-02-20,AU,Premium
2133,2023-02-02,CA,New
2134,2023-05-29,US,Premium
2135,2023-08-16,AU,Premium
2136,2023-06-15,UK,Regular
2137,2023-11-16,UK,Regular
2138,2023-05-19,US,Regular
2139,2023-10-29,US,Premium
2140,2023-08-18,US,Regular
2141,2023-07-14,UK,New
2142,2023-06-07,UK,Regular
2143,2023-05-01,AU,New
2144,2023-06-15,AU,Premium
2145,2023-08-12,UK,New
2146,2023-06-04,AU,Premium
2147,2023-01-10,UK,New
2148,2023-08-17,UK,New
2149,2023-09-09,AU,New
2150,2023-02-10,US,New
2151,2023-02-28,AU,Regular
2152,2023-01-02,CA,Regular
2153,2023-01-04,CA,Regular
2154,2023-08-30,CA,Premium
2155,2023-09-25,US,New
2156,2023-05-23,AU,Premium
2157,2023-11-22,CA,Premium
2158,2023-03-22,US,Premium
2159,2023-04-09,CA,Premium
2160,2023-04-15,US,Premium
2161,2023-06-07,US,Regular
2162,2023-11-24,UK,Regular
2163,2023-11-25,AU,New
2164,2023-08-06,CA,Premium
2165,2023-01-21,UK,Regular
2166,2023-03-02,US,Premium
2167,2023-09-19,CA,Regular
2168,2023-11-24,UK,Regular
2169,2023-02-01,AU,Premium
2170,2023-12-07,AU,Regular
2171,2023-02-25,AU,Regular
2172,2023-11-02,US,New
2173,2023-05-03,AU,New
2174,2023-10-06,US,New
2175,2023-04-02,UK,New
2176,2023-07-16,AU,Regular
2177,2023-05-08,UK,New
2178,2023-10-31,UK,Regular
2179,2023-11-01,CA,Regular
2180,2023-11-08,AU,Premium
2181,2023-06-22,CA,Regular
2182,2023-02-21,AU,Regular
2183,2023-05-13,UK,New
2184,2023-10-01,UK,New
2185,2023-02-01,UK,Regular
2186,2023-04-02,CA,Premium
2187,2023-07-06,CA,Regular
2188,2023-02-14,UK,New
2189,2023-03-17,UK,Premium
2190,2023-05-28,US,Regular
2191,2023-06-04,CA,Regular
2192,2023-10-28,UK,Regular
2193,2023-12-20,UK,New
2194,2023-09-13,AU,Regular
2195,2023-06-14,US,Regular
2196,2023-04-04,US,Regular
2197,2023-03-22,AU,New
2198,2023-05-28,UK,New
2199,2023-05-31,AU,Premium
2200,2023-07-03,US,Premium
2201,2023-12-06,US,New
2202,2023-12-22,US,Regular
2203,2023-01-03,UK,New
2204,2023-03-06,US,New
2205,2023-05-18,AU,New
2206,2023-04-16,UK,Premium
2207,2023-01-22,CA,Premium
2208,2023-04-04,CA,Regular
2209,2023-12-12,US,New
2210,2023-11-12,US,Regular
2211,2023-03-22,UK,Premium
2212,2023-03-13,AU,New
2213,2023-07-07,AU,New
2214,2023-03-21,AU,New
2215,2023-07-12,AU,Regular
2216,2023-10-19,CA,Premium
2217,2023-11-15,AU,Regular
2218,2023-06-07,US,Regular
2219,2023-10-07,UK,New
2220,2023-08-16,US,New
2221,2023-09-10,UK,Premium
2222,2023-01-13,AU,New
2223,2023-02-12,AU,Regular
2224,2023-02-24,CA,Premium
2225,2023-11-28,CA,New
2226,2023-03-23,AU,Regular
2227,2023-04-06,CA,Premium
2228,2023-05-09,UK,Regular
2229,2023-10-03,US,Premium
2230,2023-04-07,CA,New
2231,2023-01-11,US,New
2232,2023-04-13,UK,Premium
2233,2023-03-03,CA,Premium
2234,2023-06-10,AU,Premium
2235,2023-11-12,US,Regular
2236,2023-05-03,AU,Premium
2237,2023-12-11,CA,New
2238,2023-05-12,US,Regular
2239,2023-12-20,CA,New
2240,2023-11-04,CA,New
2241,2023-03-19,CA,Premium
2242,2023-07-05,US,Regular
2243,2023-12-26,UK,Premium
2244,2023-06-13,AU,New
2245,2023-09-11,UK,Regular
2246,2023-01-12,US,Premium
2247,2023-08-02,UK,Premium
2248,2023-07-01,UK,New
2249,2023-08-25,AU,New
2250,2023-10-08,US,Premium
2251,2023-04-13,AU,Premium
2252,2023-01-19,AU,New
2253,2023-01-21,UK,Regular
2254,2023-10-21,CA,Premium
2255,2023-10-27,CA,Premium
2256,2023-02-07,UK,Regular
2257,2023-12-19,AU,Regular
2258,2023-09-16,US,New
2259,2023-04-25,AU,Regular
2260,2023-07-27,UK,Regular
2261,2023-02-15,US,Regular
2262,2023-07-30,AU,New
2263,2023-05-30,UK,Regular
2264,2023-03-07,US,New
2265,2023-10-19,US,New
2266,2023-10-17,AU,New
2267,2023-01-30,US,Regular
2268,2023-05-03,US,New
2269,2023-03-06,US,New
2270,2023-03-16,AU,Premium
2271,2023-01-31,CA,New
2272,2023-03-18,AU,Premium
2273,2023-03-30,CA,Premium
2274,2023-10-06,US,Premium
2275,2023-04-27,US,Regular
2276,2023-05-11,AU,Regular
2277,2023-08-13,UK,Regular
2278,2023-12-12,UK,New
2279,2023-01-08,UK,Premium
2280,2023-12-29,CA,New
2281,2023-05-12,UK,Premium
2282,2023-11-09,AU,Regular
2283,2023-12-07,UK,Regular
2284,2023-06-09,UK,New
2285,2023-06-19,CA,Premium
2286,2023-06-16,UK,Regular
2287,2023-06-21,AU,New
2288,2023-03-08,CA,New
2289,2023-01-08,AU,New
2290,2023-08-22,CA,Premium
2291,2023-09-27,UK,New
2292,2024-01-01,UK,Regular
2293,2023-10-15,AU,New
2294,2023-03-20,CA,New
2295,2023-12-01,AU,Regular
2296,2023-04-14,AU,Regular
2297,2023-03-15,CA,Regular
2298,2023-12-06,CA,Regular
2299,2023-09-13,CA,Regular
2300,2023-08-25,CA,Premium
2301,2023-07-07,US,Regular
2302,2023-02-10,CA,Regular
2303,2023-01-30,UK,Premium
2304,2023-08-01,US,Regular
2305,2023-04-19,CA,Regular
2306,2023-04-02,AU,Premium
2307,2023-12-13,AU,Premium
2308,2023-09-18,CA,Premium
2309,2023-06-30,US,New
2310,2023-06-30,AU,Premium
2311,2023-01-04,AU,Regular
2312,2023-07-19,CA,Premium
2313,2023-10-06,AU,Regular
2314,2023-04-09,AU,Premium
2315,2023-09-17,UK,Premium
2316,2023-10-21,AU,Regular
2317,2023-03-30,AU,Regular
2318,2023-08-24,CA,Regular
2319,2023-01-09,CA,Premium
2320,2023-06-14,US,Regular
2321,2023-02-09,UK,New
2322,2023-01-26,US,Regular
2323,2023-01-21,US,Premium
2324,2023-07-10,US,New
2325,2023-09-29,UK,Regular
2326,2023-11-24,AU,New
2327,2023-06-10,AU,New
2328,2023-02-11,AU,Regular
2329,2023-10-01,AU,Premium
2330,2023-11-03,CA,Premium
2331,2023-07-06,AU,Premium
2332,2023-04-05,AU,Regular
2333,2023-03-31,CA,Premium
2334,2023-03-21,US,Premium
2335,2023-09-25,CA,New
2336,2023-03-10,CA,Premium
2337,2023-08-03,CA,New
2338,2023-12-04,US,Premium
2339,2023-07-01,CA,Premium
2340,2023-05-26,US,New
2341,2023-04-12,UK,New
2342,2023-02-16,UK,New
2343,2023-06-03,AU,New
2344,2023-10-21,AU,Regular
2345,2023-06-25,AU,Regular
2346,2023-04-03,CA,Premium
2347,2023-06-14,US,Regular
2348,2023-02-26,CA,Regular
2349,2023-10-19,CA,Regular
2350,2023-12-08,CA,Premium
2351,2023-08-21,AU,Regular
2352,2023-11-25,US,Regular
2353,2023-01-27,US,Premium
2354,2023-11-23,US,Regular
2355,2023-06-26,CA,Premium
2356,2023-08-19,US,Regular
2357,2023-10-20,AU,Premium
2358,2023-07-01,AU,Regular
2359,2023-03-09,US,Premium
2360,2023-05-21,UK,Premium
2361,2023-08-26,UK,Regular
2362,2023-08-14,UK,Premium
2363,2023-07-05,AU,Regular
2364,2023-09-12,CA,Premium
2365,2023-12-09,AU,Premium
2366,2023-03-06,US,Regular
2367,2023-05-01,US,New
2368,2023-01-09,AU,New
2369,2023-04-05,CA,Regular
2370,2023-01-01,UK,Premium
2371,2023-08-12,CA,New
2372,2023-03-03,UK,Premium
2373,2023-01-20,UK,New
2374,2023-12-12,CA,Premium
2375,2023-03-15,US,Premium
2376,2023-12-01,UK,New
2377,2023-11-13,UK,New
2378,2023-02-06,CA,Premium
2379,2023-11-14,CA,Premium
2380,2023-03-20,CA,Premium
2381,2023-03-22,AU,New
2382,2023-01-05,CA,Premium
2383,2023-08-03,UK,Regular
2384,2023-09-23,UK,Premium
2385,2023-11-11,AU,Premium
2386,2023-10-25,US,Regular
2387,2023-04-13,UK,New
2388,2023-04-20,CA,New
2389,2023-02-05,UK,Regular
2390,2023-11-20,US,New
2391,2023-01-09,US,New
2392,2023-02-25,CA,Premium
2393,2023-01-15,CA,Regular
2394,2023-07-20,UK,Regular
2395,2023-09-07,US,Premium
2396,2023-11-16,US,Regular
2397,2023-06-10,US,New
2398,2023-08-06,CA,Premium
2399,2023-06-13,CA,New
2400,2023-08-25,CA,Regular
2401,2023-12-16,AU,New
2402,2023-12-04,CA,New
2403,2023-04-07,AU,Premium
2404,2023-11-05,UK,Premium
2405,2023-07-18,UK,Premium
2406,2023-08-15,AU,Premium
2407,2023-07-20,AU,New
2408,2023-02-03,US,Regular
2409,2023-06-28,CA,New
2410,2023-01-24,UK,Regular
2411,2023-12-22,AU,Premium
2412,2023-09-08,CA,New
2413,2023-02-15,US,New
2414,2023-09-20,CA,Regular
2415,2023-05-18,CA,Regular
2416,2023-05-15,AU,Premium
2417,2023-08-04,AU,Regular
2418,2023-01-31,AU,New
2419,2023-02-13,AU,New
2420,2023-05-08,AU,Premium
2421,2023-04-09,AU,Premium
2422,2023-11-17,CA,Regular
2423,2023-06-15,CA,New
2424,2023-12-14,UK,Premium
2425,2023-08-14,CA,New
2426,2023-06-05,CA,Premium
2427,2023-10-18,UK,Premium
2428,2023-02-16,US,Premium
2429,2023-01-10,UK,Regular
2430,2023-01-05,US,Premium
2431,2023-12-24,US,Premium
2432,2023-03-20,AU,Regular
2433,2023-04-09,AU,Regular
2434,2023-07-21,US,Premium
2435,2023-06-20,UK,New
2436,2023-10-05,AU,Premium
2437,2023-05-13,US,Premium
2438,2023-01-06,UK,New
2439,2023-02-25,CA,Premium
2440,2023-04-19,US,Premium
2441,2023-10-18,CA,New
2442,2023-12-13,US,Premium
2443,2023-03-29,CA,New
2444,2023-09-09,US,New
2445,2023-01-21,AU,Premium
2446,2023-02-16,CA,Premium
2447,2023-04-29,AU,Regular
2448,2023-12-26,UK,Regular
2449,2023-01-27,UK,Premium
2450,2023-06-05,US,Premium
2451,2023-03-14,CA,Premium
2452,2023-05-01,US,Regular
2453,2023-04-17,CA,Regular
2454,2023-09-17,US,New
2455,2023-04-21,UK,New
2456,2023-11-01,AU,New
2457,2023-09-19,US,Regular
2458,2023-02-25,UK,Regular
2459,2023-03-29,UK,New
2460,2023-11-27,AU,New
2461,2023-12-02,US,New
2462,2023-11-24,US,Premium
2463,2023-02-21,US,Regular
2464,2023-02-26,CA,New
2465,2023-02-23,AU,Premium
2466,2023-12-30,US,Regular
2467,2023-10-11,AU,New
2468,2023-09-15,AU,New
2469,2023-01-27,CA,Premium
2470,2023-12-19,AU,New
2471,2023-01-02,US,Premium
2472,2023-12-29,AU,Regular
2473,2023-12-09,UK,Regular
2474,2023-07-15,UK,Regular
2475,2023-10-27,CA,Regular
2476,2023-07-19,CA,Premium
2477,2023-12-07,AU,Regular
2478,2023-12-20,CA,New
2479,2023-04-19,CA,New
2480,2023-01-08,AU,Premium
2481,2023-12-06,AU,Premium
2482,2023-05-19,US,Regular
2483,2023-03-26,US,Premium
2484,2023-12-25,AU,Premium
2485,2023-10-12,AU,Premium
2486,2023-12-17,CA,Regular
2487,2023-01-28,US,Regular
2488,2023-05-16,CA,New
2489,2023-01-19,US,New
2490,2023-10-28,AU,Regular
2491,2023-01-22,US,Regular
2492,2023-09-28,CA,New
2493,2024-01-01,CA,New
2494,2023-03-18,CA,New
2495,2023-03-09,UK,Premium
2496,2023-10-29,UK,Premium
2497,2023-06-19,UK,Premium
2498,2023-09-08,UK,New
2499,2023-06-12,UK,Regular
2500,2023-03-20,UK,New
2501,2023-12-17,US,Premium
2502,2023-02-22,UK,Premium
2503,2023-04-24,UK,New
2504,2023-07-21,UK,New
2505,2023-01-10,US,Regular
2506,2023-07-03,US,New
2507,2023-04-09,US,Regular
2508,2023-05-30,UK,Premium
2509,2023-12-23,AU,Premium
2510,2023-02-04,UK,New
2511,2023-10-25,UK,New
2512,2023-03-22,CA,Regular
2513,2023-05-01,CA,Premium
2514,2023-12-19,US,Premium
2515,2023-09-14,CA,New
2516,2023-09-20,CA,Premium
2517,2023-05-18,US,New
2518,2023-05-30,CA,New
2519,2023-07-08,AU,Premium
2520,2023-12-27,AU,Premium
2521,2023-10-22,CA,Regular
2522,2023-01-21,US,New
2523,2023-12-05,CA,Regular
2524,2023-08-13,AU,New
2525,2023-10-04,US,New
2526,2023-06-07,CA,New
2527,2023-09-08,CA,Regular
2528,2023-09-18,UK,Premium
2529,2023-11-16,US,New
2530,2023-12-17,CA,New
2531,2023-07-26,US,New
2532,2023-10-27,UK,Regular
2533,2023-05-10,CA,Regular
2534,2023-06-02,UK,Premium
2535,2023-01-06,US,Premium
2536,2023-06-13,AU,Premium
2537,2023-02-11,AU,Regular
2538,2023-12-02,US,Regular
2539,2023-05-28,AU,Premium
2540,2023-06-03,CA,Premium
2541,2023-12-12,US,Regular
2542,2023-03-02,AU,Regular
2543,2023-01-11,US,New
2544,2023-02-09,CA,Premium
2545,2023-01-31,CA,New
2546,2023-01-25,CA,New
2547,2023-07-08,UK,Regular
2548,2023-10-31,AU,Regular
2549,2023-08-20,US,Premium
2550,2023-03-15,US,Premium
2551,2023-01-21,AU,New
2552,2023-09-14,AU,New
2553,2023-12-25,AU,Premium
2554,2023-03-20,UK,Premium
2555,2023-01-03,AU,New
2556,2023-12-04,CA,Premium
2557,2023-04-27,AU,Regular
2558,2023-11-09,UK,Regular
2559,2023-03-29,CA,Premium
2560,2023-02-20,US,Premium
2561,2023-03-20,UK,New
2562,2023-04-15,AU,Regular
2563,2023-11-20,CA,Regular
2564,2023-11-30,UK,New
2565,2023-12-18,UK,Premium
2566,2023-02-05,UK,Premium
2567,2023-12-19,UK,New
2568,2023-03-07,AU,Regular
2569,2023-05-16,CA,Regular
2570,2023-07-20,US,New
2571,2023-12-11,US,Regular
2572,2023-10-18,UK,New
2573,2023-07-24,US,New
2574,2023-07-18,UK,Premium
2575,2023-07-25,AU,Regular
2576,2023-09-24,CA,New
2577,2023-02-17,US,Premium
2578,2023-01-04,US,Premium
2579,2023-11-09,UK,New
2580,2023-03-29,UK,Regular
2581,2023-11-25,CA,Premium
2582,2023-08-18,UK,Premium
2583,2023-10-21,AU,Regular
2584,2023-05-12,US,New
2585,2023-01-22,UK,Premium
2586,2023-10-18,AU,Premium
2587,2023-09-16,CA,New
2588,2023-07-29,CA,New
2589,2023-08-08,CA,Regular
2590,2023-10-30,UK,Regular
2591,2023-08-26,AU,Regular
2592,2023-05-14,US,New
2593,2023-05-12,UK,Premium
2594,2023-08-17,CA,New
2595,2023-02-14,US,Regular
2596,2023-02-16,UK,Premium
2597,2023-09-08,US,Premium
2598,2023-03-10,UK,New
2599,2023-01-19,AU,Premium
2600,2023-04-16,US,Regular
2601,2023-04-29,US,Regular
2602,2023-06-03,AU,Regular
2603,2023-02-16,US,Regular
2604,2023-07-17,UK,Premium
2605,2023-05-17,AU,New
2606,2023-09-17,UK,Premium
2607,2023-07-31,CA,Regular
2608,2023-04-19,UK,New
2609,2023-06-01,US,Regular
2610,2023-04-11,AU,New
2611,2023-03-23,UK,Regular
2612,2023-07-20,CA,Premium
2613,2023-02-09,AU,New
2614,2023-02-28,UK,Regular
2615,2023-01-17,CA,Premium
2616,2023-02-15,CA,Premium
2617,2023-03-30,CA,Regular
2618,2023-10-03,CA,Premium
2619,2023-03-18,AU,Regular
2620,2023-06-17,AU,Regular
2621,2023-12-24,CA,Premium
2622,2023-01-08,US,Regular
2623,2023-03-19,CA,Regular
2624,2023-08-12,CA,Premium
2625,2023-11-02,CA,New
2626,2023-06-18,UK,New
2627,2023-07-31,US,New
2628,2023-07-03,AU,New
2629,2023-02-03,UK,New
2630,2023-06-19,US,Regular
2631,2023-10-29,AU,Premium
2632,2023-09-27,US,Regular
2633,2023-12-27,US,Premium
2634,2023-12-20,UK,New
2635,2023-04-16,CA,New
2636,2023-05-21,CA,New
2637,2023-10-28,UK,New
2638,2023-12-08,AU,Regular
2639,2023-09-27,US,New
2640,2023-03-31,AU,Premium
2641,2023-11-17,AU,Premium
2642,2023-02-01,CA,New
2643,2023-01-31,US,Premium
2644,2023-05-20,CA,Premium
2645,2023-08-07,AU,Regular
2646,2023-09-15,UK,New
2647,2023-05-08,US,Regular
2648,2023-02-28,CA,New
2649,2023-06-20,US,Premium
2650,2023-06-13,US,New
2651,2023-05-27,AU,Regular
2652,2023-12-22,US,New
2653,2023-11-14,US,Regular
2654,2023-08-18,US,Premium
2655,2023-07-05,UK,Premium
2656,2023-04-04,US,Premium
2657,2023-01-20,US,Premium
2658,2023-03-05,CA,New
2659,2023-10-12,UK,Regular
2660,2023-10-30,UK,Regular
2661,2023-07-19,AU,Premium
2662,2023-12-28,UK,Regular
2663,2023-04-21,CA,Premium
2664,2023-06-12,AU,Regular
2665,2023-11-18,AU,Premium
2666,2023-06-11,UK,Regular
2667,2023-10-27,CA,New
2668,2023-12-30,CA,Premium
2669,2023-01-12,AU,Premium
2670,2023-01-14,UK,Regular
2671,2023-11-13,AU,Regular
2672,2023-01-09,CA,New
2673,2023-05-14,CA,Regular
2674,2023-01-12,AU,Premium
2675,2023-04-21,AU,New
2676,2023-09-06,AU,Premium
2677,2023-12-04,AU,Premium
2678,2023-03-18,UK,New
2679,2023-02-02,AU,Regular
2680,2023-11-18,CA,Regular
2681,2023-07-09,UK,New
2682,2023-01-22,US,New
2683,2023-12-01,AU,Regular
2684,2023-12-11,UK,Regular
2685,2023-03-04,AU,New
2686,2023-09-24,AU,Premium
2687,2023-02-10,AU,New
2688,2023-09-27,UK,Premium
2689,2023-01-18,US,New
2690,2023-01-03,US,Premium
2691,2023-05-05,UK,Premium
2692,2023-01-03,UK,Premium
2693,2023-11-27,UK,Regular
2694,2023-02-20,AU,New
2695,2023-08-19,AU,Premium
2696,2023-11-11,AU,Premium
2697,2023-12-04,UK,Premium
2698,2023-08-31,US,Premium
2699,2023-05-22,UK,Regular
2700,2023-01-05,AU,Regular
2701,2023-11-06,CA,Regular
2702,2023-08-17,UK,New
2703,2023-01-10,CA,Regular
2704,2023-02-15,CA,Regular
2705,2023-08-10,AU,Regular
2706,2023-03-02,UK,New
2707,2023-02-03,CA,Regular
2708,2023-04-29,AU,New
2709,2023-05-14,CA,Regular
2710,2023-06-02,US,New
2711,2023-07-26,UK,Regular
2712,2023-08-27,UK,Regular
2713,2023-07-12,CA,Regular
2714,2023-04-19,AU,Premium
2715,2023-07-19,US,Premium
2716,2023-05-17,CA,New
2717,2023-09-27,US,Premium
2718,2023-09-26,AU,Premium
2719,2023-05-12,AU,Premium
2720,2023-02-05,CA,Premium
2721,2023-07-20,UK,Premium
2722,2023-11-11,CA,New
2723,2023-10-10,AU,Premium
2724,2023-11-04,US,Premium
2725,2023-10-06,AU,Regular
2726,2023-03-12,US,Regular
2727,2023-08-06,UK,Premium
2728,2023-01-05,CA,New
2729,2023-02-13,UK,Premium
2730,2023-04-27,UK,Regular
2731,2023-12-20,UK,Premium
2732,2023-12-19,US,Premium
2733,2023-08-16,CA,New
2734,2023-12-03,AU,Premium
2735,2023-11-24,AU,Regular
2736,2023-04-20,US,New
2737,2023-03-06,UK,Premium
2738,2023-09-24,US,Premium
2739,2023-11-16,CA,Regular
2740,2023-12-07,CA,New
2741,2023-02-26,AU,Premium
2742,2023-05-31,AU,Regular
2743,2023-09-29,CA,Regular
2744,2023-12-19,US,New
2745,2023-03-26,US,Regular
2746,2023-06-09,UK,New
2747,2023-11-09,UK,Regular
2748,2023-08-03,UK,Regular
2749,2023-04-11,UK,New
2750,2023-06-21,US,Regular
2751,2023-03-24,CA,Premium
2752,2023-01-19,AU,New
2753,2023-06-01,AU,Premium
